Sample	Protists_1k	Human	Bacteria_24k	Fungi_RefSeq_release	Bird	Plant	Coral	Viruses	Vectors	Contamnts_Adaptrs	Multiple Genomes	No hits
Tzo-CMta_048-Ex1-2H-lcwgs-1-2-L3-clmp.fp2_r2_screen	24169.0	2511.0	1176.0	1965.0	1173.0	332.0	290.0	80.0	1.0	0.0	83228.0	2885715.0
Tzo-CMta_048-Ex1-2H-lcwgs-1-2-L4-clmp.fp2_r1_screen	23519.0	2571.0	1239.0	1951.0	1278.0	316.0	279.0	88.0	3.0	0.0	81575.0	2863927.0
Tzo-CMta_048-Ex1-2H-lcwgs-1-2-L4-clmp.fp2_r2_screen	23584.0	2505.0	1206.0	1927.0	1257.0	287.0	260.0	84.0	0.0	0.0	82602.0	2863034.0
Tzo-CMta_048-Ex1-2H-lcwgs-1-2-L5-clmp.fp2_r1_screen	23816.0	2513.0	1213.0	1894.0	1259.0	293.0	258.0	97.0	3.0	0.0	81712.0	2869998.0
Tzo-CMta_048-Ex1-2H-lcwgs-1-2-L5-clmp.fp2_r2_screen	24123.0	2473.0	1236.0	1891.0	1181.0	301.0	295.0	91.0	0.0	0.0	82959.0	2868506.0
Tzo-CMta_048-Ex1-2H-lcwgs-1-2-L6-clmp.fp2_r1_screen	24030.0	2499.0	1208.0	1999.0	1209.0	339.0	294.0	77.0	5.0	0.0	82654.0	2886037.0
Tzo-CMta_048-Ex1-2H-lcwgs-1-2-L6-clmp.fp2_r2_screen	24106.0	2579.0	1221.0	1950.0	1250.0	322.0	251.0	95.0	0.0	0.0	83440.0	2885137.0
Tzo-CMta_048-Ex1-2H-lcwgs-1-2-L7-clmp.fp2_r1_screen	23606.0	2484.0	1160.0	1938.0	1170.0	326.0	315.0	98.0	5.0	0.0	82023.0	2863845.0
Tzo-CMta_048-Ex1-2H-lcwgs-1-2-L7-clmp.fp2_r2_screen	24064.0	2376.0	1146.0	1959.0	1169.0	304.0	287.0	86.0	1.0	0.0	83222.0	2862356.0
Tzo-CMta_048-Ex1-2H-lcwgs-1-2-L8-clmp.fp2_r1_screen	22717.0	2435.0	1183.0	1771.0	1179.0	304.0	281.0	67.0	0.0	0.0	78626.0	2733377.0
Tzo-CMta_048-Ex1-2H-lcwgs-1-2-L8-clmp.fp2_r2_screen	23309.0	2342.0	1162.0	1880.0	1119.0	305.0	273.0	94.0	0.0	0.0	79500.0	2731956.0
Tzo-CMta_051-Ex1-3C-lcwgs-1-2-L3-clmp.fp2_r1_screen	2863.0	276.0	175.0	238.0	142.0	30.0	29.0	13.0	0.0	0.0	9842.0	357156.0
Tzo-CMta_051-Ex1-3C-lcwgs-1-2-L3-clmp.fp2_r2_screen	2786.0	276.0	193.0	224.0	128.0	37.0	22.0	11.0	0.0	0.0	10042.0	357045.0
Tzo-CMta_051-Ex1-3C-lcwgs-1-2-L4-clmp.fp2_r1_screen	2821.0	291.0	179.0	224.0	115.0	29.0	38.0	10.0	0.0	0.0	9857.0	357010.0
Tzo-CMta_051-Ex1-3C-lcwgs-1-2-L4-clmp.fp2_r2_screen	2905.0	308.0	202.0	207.0	140.0	42.0	39.0	10.0	0.0	0.0	9822.0	356899.0
Tzo-CMta_051-Ex1-3C-lcwgs-1-2-L5-clmp.fp2_r1_screen	2774.0	288.0	175.0	206.0	140.0	30.0	52.0	13.0	0.0	0.0	9821.0	357326.0
Tzo-CMta_051-Ex1-3C-lcwgs-1-2-L5-clmp.fp2_r2_screen	2841.0	298.0	158.0	228.0	177.0	37.0	40.0	13.0	0.0	0.0	9781.0	357252.0
Tzo-CMta_051-Ex1-3C-lcwgs-1-2-L6-clmp.fp2_r1_screen	2793.0	292.0	189.0	236.0	139.0	39.0	30.0	9.0	0.0	0.0	9807.0	358264.0
Tzo-CMta_051-Ex1-3C-lcwgs-1-2-L6-clmp.fp2_r2_screen	2768.0	314.0	181.0	232.0	144.0	38.0	38.0	11.0	0.0	0.0	9957.0	358115.0
Tzo-CMta_051-Ex1-3C-lcwgs-1-2-L7-clmp.fp2_r1_screen	2775.0	305.0	185.0	202.0	154.0	32.0	28.0	16.0	0.0	0.0	9701.0	357716.0
Tzo-CMta_051-Ex1-3C-lcwgs-1-2-L7-clmp.fp2_r2_screen	2762.0	300.0	221.0	210.0	152.0	39.0	34.0	10.0	0.0	0.0	9929.0	357457.0
Tzo-CMta_051-Ex1-3C-lcwgs-1-2-L8-clmp.fp2_r1_screen	2756.0	276.0	166.0	199.0	155.0	35.0	36.0	9.0	0.0	0.0	9457.0	337809.0
Tzo-CMta_051-Ex1-3C-lcwgs-1-2-L8-clmp.fp2_r2_screen	2756.0	268.0	165.0	173.0	145.0	28.0	30.0	16.0	0.0	0.0	9683.0	337634.0
Tzo-CMta_052-Ex1-3D-lcwgs-1-2-L3-clmp.fp2_r1_screen	121790.0	13462.0	10072.0	9959.0	7074.0	1609.0	1446.0	522.0	8.0	0.0	433911.0	15970665.0
Tzo-CMta_052-Ex1-3D-lcwgs-1-2-L3-clmp.fp2_r2_screen	121949.0	13164.0	9951.0	10107.0	7131.0	1578.0	1428.0	515.0	14.0	0.0	435673.0	15969008.0
Tzo-CMta_052-Ex1-3D-lcwgs-1-2-L4-clmp.fp2_r1_screen	121701.0	13247.0	10095.0	9914.0	6932.0	1620.0	1464.0	512.0	7.0	0.0	431284.0	15888740.0
Tzo-CMta_052-Ex1-3D-lcwgs-1-2-L4-clmp.fp2_r2_screen	122130.0	13388.0	10150.0	9773.0	7018.0	1575.0	1399.0	513.0	10.0	0.0	434117.0	15885443.0
Tzo-CMta_052-Ex1-3D-lcwgs-1-2-L5-clmp.fp2_r1_screen	122631.0	13329.0	10002.0	10006.0	6867.0	1579.0	1432.0	552.0	16.0	0.0	434545.0	16000102.0
Tzo-CMta_052-Ex1-3D-lcwgs-1-2-L5-clmp.fp2_r2_screen	123047.0	13146.0	9951.0	9887.0	6815.0	1546.0	1414.0	565.0	5.0	0.0	437903.0	15996782.0
Tzo-CMta_052-Ex1-3D-lcwgs-1-2-L6-clmp.fp2_r1_screen	123096.0	13493.0	10050.0	9918.0	7280.0	1641.0	1423.0	531.0	9.0	0.0	436712.0	16131367.0
Tzo-CMta_052-Ex1-3D-lcwgs-1-2-L6-clmp.fp2_r2_screen	123085.0	13533.0	10056.0	10064.0	7156.0	1473.0	1463.0	543.0	4.0	0.0	440123.0	16128020.0
Tzo-CMta_052-Ex1-3D-lcwgs-1-2-L7-clmp.fp2_r1_screen	122537.0	13324.0	10128.0	9984.0	7048.0	1559.0	1437.0	521.0	13.0	0.0	433480.0	15975394.0
Tzo-CMta_052-Ex1-3D-lcwgs-1-2-L7-clmp.fp2_r2_screen	122334.0	13601.0	9906.0	9948.0	6894.0	1572.0	1414.0	537.0	9.0	0.0	438789.0	15970421.0
Tzo-CMta_052-Ex1-3D-lcwgs-1-2-L8-clmp.fp2_r1_screen	117518.0	12881.0	9497.0	9573.0	6736.0	1459.0	1376.0	527.0	7.0	0.0	417114.0	15266364.0
Tzo-CMta_052-Ex1-3D-lcwgs-1-2-L8-clmp.fp2_r2_screen	117530.0	12762.0	9476.0	9588.0	6857.0	1509.0	1398.0	489.0	14.0	0.0	418649.0	15264780.0
Tzo-CMta_053-Ex1-3E-lcwgs-1-2-L3-clmp.fp2_r1_screen	19685.0	2169.0	1147.0	1561.0	1116.0	251.0	246.0	82.0	0.0	0.0	64720.0	2553676.0
Tzo-CMta_053-Ex1-3E-lcwgs-1-2-L3-clmp.fp2_r2_screen	19735.0	2116.0	1160.0	1542.0	1135.0	271.0	245.0	96.0	0.0	0.0	65205.0	2553148.0
Tzo-CMta_053-Ex1-3E-lcwgs-1-2-L4-clmp.fp2_r1_screen	19452.0	2002.0	1095.0	1610.0	1091.0	263.0	219.0	83.0	2.0	0.0	64727.0	2541533.0
Tzo-CMta_053-Ex1-3E-lcwgs-1-2-L4-clmp.fp2_r2_screen	19452.0	2092.0	1122.0	1530.0	1098.0	238.0	216.0	92.0	0.0	0.0	65230.0	2541007.0
Tzo-CMta_053-Ex1-3E-lcwgs-1-2-L5-clmp.fp2_r1_screen	19832.0	2032.0	1222.0	1591.0	986.0	267.0	220.0	79.0	0.0	0.0	64882.0	2549770.0
Tzo-CMta_053-Ex1-3E-lcwgs-1-2-L5-clmp.fp2_r2_screen	19870.0	2027.0	1241.0	1579.0	1057.0	237.0	241.0	88.0	0.0	0.0	65299.0	2549242.0
Tzo-CMta_053-Ex1-3E-lcwgs-1-2-L6-clmp.fp2_r1_screen	19985.0	2027.0	1090.0	1530.0	1072.0	252.0	238.0	84.0	0.0	0.0	65435.0	2566607.0
Tzo-CMta_053-Ex1-3E-lcwgs-1-2-L6-clmp.fp2_r2_screen	19989.0	2059.0	1101.0	1565.0	1091.0	250.0	236.0	86.0	0.0	0.0	65601.0	2566342.0
Tzo-CMta_053-Ex1-3E-lcwgs-1-2-L7-clmp.fp2_r1_screen	19689.0	2135.0	1134.0	1491.0	1082.0	234.0	255.0	91.0	1.0	0.0	64416.0	2548769.0
Tzo-CMta_053-Ex1-3E-lcwgs-1-2-L7-clmp.fp2_r2_screen	19859.0	2078.0	1135.0	1531.0	1083.0	266.0	236.0	82.0	3.0	0.0	64783.0	2548241.0
Tzo-CMta_053-Ex1-3E-lcwgs-1-2-L8-clmp.fp2_r1_screen	18636.0	1959.0	1043.0	1434.0	1105.0	231.0	237.0	89.0	0.0	0.0	61714.0	2426555.0
Tzo-CMta_053-Ex1-3E-lcwgs-1-2-L8-clmp.fp2_r2_screen	18798.0	1987.0	1075.0	1452.0	1019.0	216.0	206.0	69.0	2.0	0.0	62126.0	2426053.0
Tzo-CMta_054-Ex1-3F-lcwgs-1-2-L3-clmp.fp2_r1_screen	31047.0	4739.0	1830.0	2653.0	1769.0	425.0	363.0	118.0	0.0	0.0	102877.0	4233183.0
Tzo-CMta_054-Ex1-3F-lcwgs-1-2-L3-clmp.fp2_r2_screen	31745.0	4816.0	1775.0	2597.0	1769.0	391.0	367.0	127.0	0.0	0.0	103110.0	4232307.0
Tzo-CMta_054-Ex1-3F-lcwgs-1-2-L4-clmp.fp2_r1_screen	31089.0	4755.0	1834.0	2638.0	1779.0	429.0	340.0	132.0	2.0	0.0	102379.0	4220277.0
Tzo-CMta_054-Ex1-3F-lcwgs-1-2-L4-clmp.fp2_r2_screen	31375.0	4633.0	1872.0	2587.0	1830.0	417.0	378.0	128.0	2.0	0.0	103028.0	4219404.0
Tzo-CMta_054-Ex1-3F-lcwgs-1-2-L5-clmp.fp2_r1_screen	31705.0	4868.0	1843.0	2631.0	1822.0	443.0	398.0	136.0	5.0	0.0	102270.0	4241884.0
Tzo-CMta_054-Ex1-3F-lcwgs-1-2-L5-clmp.fp2_r2_screen	31560.0	4787.0	1807.0	2608.0	1776.0	382.0	352.0	138.0	4.0	0.0	104023.0	4240568.0
Tzo-CMta_054-Ex1-3F-lcwgs-1-2-L6-clmp.fp2_r1_screen	31656.0	4766.0	1852.0	2632.0	1846.0	430.0	396.0	128.0	2.0	0.0	103100.0	4275118.0
Tzo-CMta_054-Ex1-3F-lcwgs-1-2-L6-clmp.fp2_r2_screen	31741.0	4693.0	1831.0	2569.0	1838.0	406.0	387.0	127.0	0.0	0.0	103659.0	4274675.0
Tzo-CMta_054-Ex1-3F-lcwgs-1-2-L7-clmp.fp2_r1_screen	31343.0	4674.0	1842.0	2531.0	1841.0	411.0	350.0	130.0	1.0	0.0	102932.0	4239970.0
Tzo-CMta_054-Ex1-3F-lcwgs-1-2-L7-clmp.fp2_r2_screen	31769.0	4730.0	1813.0	2488.0	1759.0	415.0	386.0	132.0	3.0	0.0	104315.0	4238215.0
Tzo-CMta_054-Ex1-3F-lcwgs-1-2-L8-clmp.fp2_r1_screen	30059.0	4507.0	1747.0	2513.0	1703.0	387.0	339.0	116.0	2.0	0.0	98661.0	4027636.0
Tzo-CMta_054-Ex1-3F-lcwgs-1-2-L8-clmp.fp2_r2_screen	30095.0	4511.0	1696.0	2436.0	1693.0	378.0	373.0	110.0	0.0	0.0	99159.0	4027219.0
Tzo-CMta_055-Ex1-3G-lcwgs-1-2-L3-clmp.fp2_r1_screen	9128.0	932.0	651.0	790.0	461.0	119.0	88.0	34.0	0.0	0.0	31815.0	1148865.0
Tzo-CMta_055-Ex1-3G-lcwgs-1-2-L3-clmp.fp2_r2_screen	9255.0	917.0	616.0	779.0	480.0	113.0	124.0	44.0	2.0	0.0	31688.0	1148865.0
Tzo-CMta_055-Ex1-3G-lcwgs-1-2-L4-clmp.fp2_r1_screen	9256.0	1029.0	617.0	690.0	441.0	127.0	96.0	23.0	0.0	0.0	30996.0	1145579.0
Tzo-CMta_055-Ex1-3G-lcwgs-1-2-L4-clmp.fp2_r2_screen	9184.0	929.0	618.0	721.0	482.0	107.0	80.0	32.0	1.0	0.0	31359.0	1145341.0
Tzo-CMta_055-Ex1-3G-lcwgs-1-2-L5-clmp.fp2_r1_screen	9291.0	961.0	662.0	726.0	457.0	116.0	105.0	27.0	0.0	0.0	31491.0	1144129.0
Tzo-CMta_055-Ex1-3G-lcwgs-1-2-L5-clmp.fp2_r2_screen	9112.0	951.0	630.0	737.0	492.0	101.0	109.0	49.0	1.0	0.0	31536.0	1144247.0
Tzo-CMta_055-Ex1-3G-lcwgs-1-2-L6-clmp.fp2_r1_screen	9256.0	886.0	608.0	704.0	457.0	121.0	82.0	41.0	1.0	0.0	30833.0	1154449.0
Tzo-CMta_055-Ex1-3G-lcwgs-1-2-L6-clmp.fp2_r2_screen	9342.0	946.0	638.0	665.0	485.0	123.0	106.0	38.0	0.0	0.0	30885.0	1154210.0
Tzo-CMta_055-Ex1-3G-lcwgs-1-2-L7-clmp.fp2_r1_screen	9103.0	1046.0	594.0	700.0	487.0	109.0	104.0	30.0	4.0	0.0	31272.0	1150200.0
Tzo-CMta_055-Ex1-3G-lcwgs-1-2-L7-clmp.fp2_r2_screen	9204.0	1001.0	606.0	723.0	471.0	109.0	109.0	35.0	0.0	0.0	31788.0	1149603.0
Tzo-CMta_055-Ex1-3G-lcwgs-1-2-L8-clmp.fp2_r1_screen	8816.0	969.0	611.0	699.0	462.0	108.0	108.0	39.0	2.0	0.0	29854.0	1090591.0
Tzo-CMta_055-Ex1-3G-lcwgs-1-2-L8-clmp.fp2_r2_screen	8812.0	912.0	641.0	679.0	400.0	113.0	102.0	36.0	0.0	0.0	29973.0	1090591.0
Tzo-CMta_056-Ex1-3H-lcwgs-1-2-L3-clmp.fp2_r1_screen	2879.0	342.0	196.0	243.0	146.0	36.0	37.0	12.0	0.0	0.0	9879.0	385344.0
Tzo-CMta_056-Ex1-3H-lcwgs-1-2-L3-clmp.fp2_r2_screen	2950.0	313.0	209.0	248.0	166.0	47.0	29.0	15.0	0.0	0.0	9953.0	385184.0
Tzo-CMta_056-Ex1-3H-lcwgs-1-2-L4-clmp.fp2_r1_screen	2928.0	322.0	212.0	264.0	154.0	25.0	43.0	21.0	0.0	0.0	9825.0	382576.0
Tzo-CMta_056-Ex1-3H-lcwgs-1-2-L4-clmp.fp2_r2_screen	2959.0	302.0	219.0	245.0	147.0	42.0	42.0	11.0	0.0	0.0	9906.0	382497.0
Tzo-CMta_056-Ex1-3H-lcwgs-1-2-L5-clmp.fp2_r1_screen	2926.0	322.0	175.0	250.0	156.0	41.0	37.0	11.0	1.0	0.0	9672.0	382631.0
Tzo-CMta_056-Ex1-3H-lcwgs-1-2-L5-clmp.fp2_r2_screen	2875.0	309.0	172.0	220.0	159.0	35.0	34.0	6.0	1.0	0.0	9899.0	382512.0
Tzo-CMta_056-Ex1-3H-lcwgs-1-2-L6-clmp.fp2_r1_screen	2976.0	307.0	202.0	247.0	171.0	36.0	24.0	13.0	0.0	0.0	9714.0	383110.0
Tzo-CMta_056-Ex1-3H-lcwgs-1-2-L6-clmp.fp2_r2_screen	2883.0	316.0	205.0	232.0	169.0	35.0	44.0	12.0	0.0	0.0	9873.0	383031.0
Tzo-CMta_056-Ex1-3H-lcwgs-1-2-L7-clmp.fp2_r1_screen	2933.0	323.0	215.0	254.0	158.0	28.0	35.0	6.0	0.0	0.0	9758.0	381365.0
Tzo-CMta_056-Ex1-3H-lcwgs-1-2-L7-clmp.fp2_r2_screen	2987.0	285.0	205.0	222.0	147.0	34.0	40.0	7.0	0.0	0.0	9822.0	381326.0
Tzo-CMta_056-Ex1-3H-lcwgs-1-2-L8-clmp.fp2_r1_screen	2705.0	268.0	192.0	214.0	107.0	32.0	31.0	10.0	0.0	0.0	9143.0	355453.0
Tzo-CMta_056-Ex1-3H-lcwgs-1-2-L8-clmp.fp2_r2_screen	2692.0	283.0	181.0	223.0	138.0	44.0	25.0	18.0	0.0	0.0	9245.0	355306.0
Tzo-CMta_057-Ex1-4A-lcwgs-1-2-L3-clmp.fp2_r1_screen	37658.0	3837.0	2573.0	2960.0	2035.0	466.0	369.0	155.0	2.0	0.0	117080.0	5479315.0
Tzo-CMta_057-Ex1-4A-lcwgs-1-2-L3-clmp.fp2_r2_screen	37850.0	3854.0	2584.0	2825.0	2037.0	444.0	342.0	157.0	1.0	0.0	118171.0	5478185.0
Tzo-CMta_057-Ex1-4A-lcwgs-1-2-L4-clmp.fp2_r1_screen	37446.0	3875.0	2542.0	2778.0	2052.0	447.0	328.0	164.0	2.0	0.0	116275.0	5458096.0
Tzo-CMta_057-Ex1-4A-lcwgs-1-2-L4-clmp.fp2_r2_screen	37504.0	3823.0	2549.0	2765.0	2070.0	409.0	326.0	171.0	0.0	0.0	117416.0	5456972.0
Tzo-CMta_057-Ex1-4A-lcwgs-1-2-L5-clmp.fp2_r1_screen	37569.0	3871.0	2593.0	2768.0	2075.0	435.0	366.0	149.0	3.0	0.0	116884.0	5465470.0
Tzo-CMta_057-Ex1-4A-lcwgs-1-2-L5-clmp.fp2_r2_screen	37676.0	3795.0	2611.0	2809.0	2096.0	421.0	374.0	144.0	1.0	0.0	117913.0	5464343.0
Tzo-CMta_057-Ex1-4A-lcwgs-1-2-L6-clmp.fp2_r1_screen	37740.0	3760.0	2705.0	2832.0	2084.0	463.0	370.0	149.0	3.0	0.0	116996.0	5516631.0
Tzo-CMta_057-Ex1-4A-lcwgs-1-2-L6-clmp.fp2_r2_screen	37918.0	3779.0	2597.0	2898.0	2085.0	413.0	363.0	167.0	5.0	0.0	118582.0	5514926.0
Tzo-CMta_057-Ex1-4A-lcwgs-1-2-L7-clmp.fp2_r1_screen	37289.0	3808.0	2714.0	2830.0	2072.0	410.0	339.0	165.0	0.0	0.0	117418.0	5476363.0
Tzo-CMta_057-Ex1-4A-lcwgs-1-2-L7-clmp.fp2_r2_screen	37833.0	3782.0	2683.0	2923.0	2013.0	446.0	364.0	158.0	3.0	0.0	118533.0	5474670.0
Tzo-CMta_057-Ex1-4A-lcwgs-1-2-L8-clmp.fp2_r1_screen	36272.0	3690.0	2591.0	2837.0	2011.0	419.0	352.0	136.0	2.0	0.0	113118.0	5255595.0
Tzo-CMta_057-Ex1-4A-lcwgs-1-2-L8-clmp.fp2_r2_screen	36139.0	3686.0	2530.0	2771.0	1976.0	391.0	339.0	139.0	2.0	0.0	113996.0	5255054.0
Tzo-CMta_058-Ex1-4B-lcwgs-1-2-L3-clmp.fp2_r1_screen	36841.0	3897.0	2000.0	2816.0	1898.0	518.0	440.0	126.0	1.0	0.0	121801.0	4471015.0
Tzo-CMta_058-Ex1-4B-lcwgs-1-2-L3-clmp.fp2_r2_screen	36916.0	3806.0	2008.0	2931.0	1869.0	491.0	455.0	118.0	2.0	0.0	123135.0	4469622.0
Tzo-CMta_058-Ex1-4B-lcwgs-1-2-L4-clmp.fp2_r1_screen	36670.0	3783.0	2010.0	2887.0	1873.0	510.0	477.0	150.0	0.0	0.0	120658.0	4436355.0
Tzo-CMta_058-Ex1-4B-lcwgs-1-2-L4-clmp.fp2_r2_screen	36755.0	3844.0	1989.0	2871.0	1866.0	486.0	498.0	122.0	1.0	0.0	121967.0	4434974.0
Tzo-CMta_058-Ex1-4B-lcwgs-1-2-L5-clmp.fp2_r1_screen	36815.0	3904.0	1983.0	2941.0	1955.0	520.0	432.0	120.0	4.0	0.0	120407.0	4463248.0
Tzo-CMta_058-Ex1-4B-lcwgs-1-2-L5-clmp.fp2_r2_screen	36987.0	3828.0	1972.0	2917.0	1844.0	494.0	468.0	132.0	1.0	0.0	121827.0	4461859.0
Tzo-CMta_058-Ex1-4B-lcwgs-1-2-L6-clmp.fp2_r1_screen	36885.0	3822.0	1969.0	2889.0	1834.0	485.0	441.0	134.0	3.0	0.0	121077.0	4488115.0
Tzo-CMta_058-Ex1-4B-lcwgs-1-2-L6-clmp.fp2_r2_screen	37183.0	3896.0	2032.0	2956.0	1854.0	467.0	463.0	127.0	5.0	0.0	122885.0	4485786.0
Tzo-CMta_058-Ex1-4B-lcwgs-1-2-L7-clmp.fp2_r1_screen	36522.0	3785.0	1916.0	2890.0	1887.0	459.0	456.0	134.0	0.0	0.0	120410.0	4446835.0
Tzo-CMta_058-Ex1-4B-lcwgs-1-2-L7-clmp.fp2_r2_screen	37196.0	3816.0	1989.0	2908.0	1888.0	471.0	437.0	118.0	1.0	0.0	122404.0	4444066.0
Tzo-CMta_058-Ex1-4B-lcwgs-1-2-L8-clmp.fp2_r1_screen	35232.0	3645.0	1913.0	2851.0	1774.0	461.0	405.0	145.0	0.0	0.0	115414.0	4247946.0
Tzo-CMta_058-Ex1-4B-lcwgs-1-2-L8-clmp.fp2_r2_screen	35550.0	3720.0	1835.0	2880.0	1811.0	438.0	398.0	117.0	0.0	0.0	117296.0	4245741.0
Tzo-CMta_059-Ex1-4C-lcwgs-1-2-L3-clmp.fp2_r1_screen	9471.0	950.0	549.0	791.0	483.0	121.0	95.0	39.0	0.0	0.0	32085.0	1134882.0
Tzo-CMta_059-Ex1-4C-lcwgs-1-2-L3-clmp.fp2_r2_screen	9353.0	1009.0	600.0	757.0	493.0	125.0	94.0	48.0	0.0	0.0	32341.0	1134646.0
Tzo-CMta_059-Ex1-4C-lcwgs-1-2-L4-clmp.fp2_r1_screen	9295.0	983.0	611.0	726.0	483.0	108.0	109.0	39.0	1.0	0.0	31681.0	1127116.0
Tzo-CMta_059-Ex1-4C-lcwgs-1-2-L4-clmp.fp2_r2_screen	9271.0	921.0	609.0	748.0	505.0	118.0	81.0	42.0	1.0	0.0	31857.0	1126999.0
Tzo-CMta_059-Ex1-4C-lcwgs-1-2-L5-clmp.fp2_r1_screen	9346.0	1022.0	572.0	710.0	465.0	93.0	106.0	31.0	0.0	0.0	31865.0	1131568.0
Tzo-CMta_059-Ex1-4C-lcwgs-1-2-L5-clmp.fp2_r2_screen	9289.0	926.0	578.0	775.0	524.0	104.0	102.0	33.0	0.0	0.0	31996.0	1131451.0
Tzo-CMta_059-Ex1-4C-lcwgs-1-2-L6-clmp.fp2_r1_screen	9259.0	996.0	543.0	720.0	498.0	119.0	91.0	29.0	0.0	0.0	31742.0	1138701.0
Tzo-CMta_059-Ex1-4C-lcwgs-1-2-L6-clmp.fp2_r2_screen	9290.0	915.0	577.0	746.0	482.0	132.0	124.0	43.0	1.0	0.0	32160.0	1138228.0
Tzo-CMta_059-Ex1-4C-lcwgs-1-2-L7-clmp.fp2_r1_screen	9346.0	947.0	591.0	732.0	501.0	118.0	102.0	38.0	1.0	0.0	31495.0	1129144.0
Tzo-CMta_059-Ex1-4C-lcwgs-1-2-L7-clmp.fp2_r2_screen	9307.0	947.0	588.0	725.0	504.0	122.0	103.0	37.0	0.0	0.0	31890.0	1128792.0
Tzo-CMta_059-Ex1-4C-lcwgs-1-2-L8-clmp.fp2_r1_screen	8805.0	955.0	531.0	695.0	452.0	123.0	84.0	31.0	0.0	0.0	30388.0	1082633.0
Tzo-CMta_059-Ex1-4C-lcwgs-1-2-L8-clmp.fp2_r2_screen	9038.0	918.0	565.0	701.0	480.0	106.0	108.0	26.0	0.0	0.0	30685.0	1082070.0
Tzo-CMta_060-Ex1-4D-lcwgs-1-2-L3-clmp.fp2_r1_screen	9046.0	926.0	512.0	642.0	477.0	125.0	100.0	27.0	0.0	0.0	30553.0	1094511.0
Tzo-CMta_060-Ex1-4D-lcwgs-1-2-L3-clmp.fp2_r2_screen	8864.0	929.0	524.0	648.0	483.0	102.0	98.0	36.0	0.0	0.0	30837.0	1094398.0
Tzo-CMta_060-Ex1-4D-lcwgs-1-2-L4-clmp.fp2_r1_screen	8820.0	935.0	488.0	727.0	471.0	108.0	100.0	34.0	2.0	0.0	30312.0	1093055.0
Tzo-CMta_060-Ex1-4D-lcwgs-1-2-L4-clmp.fp2_r2_screen	9125.0	925.0	500.0	744.0	460.0	102.0	106.0	37.0	2.0	0.0	30564.0	1092487.0
Tzo-CMta_060-Ex1-4D-lcwgs-1-2-L5-clmp.fp2_r1_screen	9089.0	935.0	490.0	688.0	465.0	99.0	101.0	33.0	0.0	0.0	30384.0	1097422.0
Tzo-CMta_060-Ex1-4D-lcwgs-1-2-L5-clmp.fp2_r2_screen	9095.0	915.0	521.0	695.0	456.0	130.0	95.0	35.0	0.0	0.0	30570.0	1097194.0
Tzo-CMta_060-Ex1-4D-lcwgs-1-2-L6-clmp.fp2_r1_screen	9195.0	856.0	521.0	701.0	517.0	115.0	119.0	42.0	2.0	0.0	30862.0	1101864.0
Tzo-CMta_060-Ex1-4D-lcwgs-1-2-L6-clmp.fp2_r2_screen	9286.0	918.0	479.0	686.0	445.0	114.0	109.0	37.0	0.0	0.0	30971.0	1101749.0
Tzo-CMta_060-Ex1-4D-lcwgs-1-2-L7-clmp.fp2_r1_screen	8888.0	926.0	496.0	677.0	468.0	117.0	93.0	49.0	0.0	0.0	30170.0	1096264.0
Tzo-CMta_060-Ex1-4D-lcwgs-1-2-L7-clmp.fp2_r2_screen	9159.0	988.0	477.0	683.0	474.0	111.0	100.0	37.0	0.0	0.0	30652.0	1095467.0
Tzo-CMta_060-Ex1-4D-lcwgs-1-2-L8-clmp.fp2_r1_screen	8644.0	893.0	481.0	693.0	442.0	98.0	100.0	29.0	1.0	0.0	29265.0	1040352.0
Tzo-CMta_060-Ex1-4D-lcwgs-1-2-L8-clmp.fp2_r2_screen	8687.0	878.0	488.0	617.0	430.0	95.0	92.0	24.0	1.0	0.0	29550.0	1040136.0
Tzo-CMta_061-Ex1-4E-lcwgs-1-2-L3-clmp.fp2_r1_screen	19872.0	2126.0	1339.0	1627.0	1103.0	269.0	227.0	94.0	0.0	0.0	69824.0	2490136.0
Tzo-CMta_061-Ex1-4E-lcwgs-1-2-L3-clmp.fp2_r2_screen	19975.0	2121.0	1337.0	1566.0	1099.0	274.0	238.0	82.0	0.0	0.0	70824.0	2489101.0
Tzo-CMta_061-Ex1-4E-lcwgs-1-2-L4-clmp.fp2_r1_screen	19723.0	2112.0	1377.0	1572.0	1051.0	256.0	249.0	73.0	1.0	0.0	69407.0	2473105.0
Tzo-CMta_061-Ex1-4E-lcwgs-1-2-L4-clmp.fp2_r2_screen	19767.0	1998.0	1382.0	1553.0	1028.0	247.0	222.0	98.0	1.0	0.0	70039.0	2472591.0
Tzo-CMta_061-Ex1-4E-lcwgs-1-2-L5-clmp.fp2_r1_screen	19931.0	2129.0	1298.0	1589.0	1102.0	259.0	211.0	80.0	1.0	0.0	69475.0	2486582.0
Tzo-CMta_061-Ex1-4E-lcwgs-1-2-L5-clmp.fp2_r2_screen	19831.0	2091.0	1283.0	1567.0	1060.0	247.0	236.0	78.0	4.0	0.0	70195.0	2486065.0
Tzo-CMta_061-Ex1-4E-lcwgs-1-2-L6-clmp.fp2_r1_screen	19686.0	2074.0	1349.0	1738.0	1062.0	246.0	260.0	84.0	0.0	0.0	69752.0	2498104.0
